Year,Round,Team,Player,Score,Opposition,Venue
2017,14,GEE,Mitch Duncan,99,FRE,Simonds
2017,14,GEE,George Horlin-Smith,91,FRE,Simonds
2017,14,GEE,Andrew Mackie,88,FRE,Simonds
2017,14,GEE,Daniel Menzel,84,FRE,Simonds
2017,14,GEE,Scott Selwood,84,FRE,Simonds
2017,14,GEE,Cameron Guthrie,83,FRE,Simonds
2017,14,GEE,Tom Hawkins,80,FRE,Simonds
2017,14,GEE,Harry Taylor,80,FRE,Simonds
2017,14,GEE,Jordan Murdoch,80,FRE,Simonds
2017,14,GEE,Tom Lonergan,74,FRE,Simonds
2017,14,GEE,Rhys Stanley,73,FRE,Simonds
2017,14,GEE,Steven Motlop,69,FRE,Simonds
2017,14,GEE,James Parsons,68,FRE,Simonds
2017,14,GEE,Jed Bews,55,FRE,Simonds
2017,14,GEE,Jake Kolodjashnij,50,FRE,Simonds
2017,14,GEE,Tom Stewart,49,FRE,Simonds
2017,14,GEE,Darcy Lang,33,FRE,Simonds
2017,14,GEE,Joel Selwood,2,FRE,Simonds
2017,14,FRE,Michael Walters,122,GEE,Simonds
2017,14,FRE,Bradley Hill,112,GEE,Simonds
2017,14,FRE,Connor Blakely,107,GEE,Simonds
2017,14,FRE,Darcy Tucker,99,GEE,Simonds
2017,14,FRE,Lachie Neale,96,GEE,Simonds
2017,14,FRE,Lachie Weller,91,GEE,Simonds
2017,14,FRE,Lee Spurr,84,GEE,Simonds
2017,14,FRE,Joel Hamling,80,GEE,Simonds
2017,14,FRE,Sean Darcy,80,GEE,Simonds
2017,14,FRE,David Mundy,79,GEE,Simonds
2017,14,FRE,Hayden Ballantyne,76,GEE,Simonds
2017,14,FRE,Michael Johnson,71,GEE,Simonds
2017,14,FRE,Brennan Cox,69,GEE,Simonds
2017,14,FRE,Stephen Hill,64,GEE,Simonds
2017,14,FRE,Nick Suban,63,GEE,Simonds
2017,14,FRE,Griffin Logue,49,GEE,Simonds
2017,14,FRE,Luke Ryan,45,GEE,Simonds
2017,14,FRE,Joshua Deluca-Cardillo,44,GEE,Simonds
2017,14,FRE,Tommy Sheridan,43,GEE,Simonds
2017,14,FRE,Hayden Crozier,43,GEE,Simonds
2017,14,FRE,Cam McCarthy,37,GEE,Simonds
2017,14,FRE,Shane Kersten,24,GEE,Simonds
2017,14,RIC,Kane Lambert,114,CAR,MCG
2017,14,RIC,Shaun Grigg,114,CAR,MCG
2017,14,RIC,Bachar Houli,112,CAR,MCG
2017,14,RIC,Dustin Martin,96,CAR,MCG
2017,14,RIC,Brandon Ellis,89,CAR,MCG
2017,14,RIC,Sam Lloyd,88,CAR,MCG
2017,14,RIC,Jack Riewoldt,78,CAR,MCG
2017,14,RIC,Alex Rance,73,CAR,MCG
2017,14,RIC,Jason Castagna,71,CAR,MCG
2017,14,RIC,Josh Caddy,70,CAR,MCG
2017,14,RIC,Trent Cotchin,70,CAR,MCG
2017,14,RIC,Connor Menadue,65,CAR,MCG
2017,14,RIC,Toby Nankervis,61,CAR,MCG
2017,14,RIC,Dan Butler,61,CAR,MCG
2017,14,RIC,David Astbury,60,CAR,MCG
2017,14,RIC,Dion Prestia,54,CAR,MCG
2017,14,RIC,Dylan Grimes,50,CAR,MCG
2017,14,RIC,Jayden Short,48,CAR,MCG
2017,14,RIC,Kamdyn McIntosh,47,CAR,MCG
2017,14,RIC,Shane Edwards,45,CAR,MCG
2017,14,RIC,Daniel Rioli,36,CAR,MCG
2017,14,RIC,Shai Bolton,28,CAR,MCG
2017,14,CAR,Sam Docherty,126,RIC,MCG
2017,14,CAR,Patrick Cripps,109,RIC,MCG
2017,14,CAR,Bryce Gibbs,104,RIC,MCG
2017,14,CAR,Matthew Kreuzer,101,RIC,MCG
2017,14,CAR,Marc Murphy,90,RIC,MCG
2017,14,CAR,Kade Simpson,83,RIC,MCG
2017,14,CAR,Dale Thomas,82,RIC,MCG
2017,14,CAR,Nick Graham,81,RIC,MCG
2017,14,CAR,Matthew Wright,80,RIC,MCG
2017,14,CAR,Charlie Curnow,79,RIC,MCG
2017,14,CAR,Jacob Weitering,64,RIC,MCG
2017,14,CAR,Levi Casboult,59,RIC,MCG
2017,14,CAR,Caleb Marchbank,58,RIC,MCG
2017,14,CAR,Ed Curnow,54,RIC,MCG
2017,14,CAR,Blaine Boekhorst,44,RIC,MCG
2017,14,CAR,Liam Jones,44,RIC,MCG
2017,14,CAR,Sam Petrevski-Seton,32,RIC,MCG
2017,14,CAR,Jack Silvagni,31,RIC,MCG
2017,14,CAR,Billie Smedts,29,RIC,MCG
2017,14,CAR,Jarrod Pickett,26,RIC,MCG
2017,14,CAR,Lachie Plowman,26,RIC,MCG
2017,14,CAR,Jed Lamb,1,RIC,MCG
2017,14,STK,Koby Stevens,115,GCS,Etihad
2017,14,STK,Jack Steven,112,GCS,Etihad
2017,14,STK,Jack Billings,111,GCS,Etihad
2017,14,STK,Luke Dunstan,99,GCS,Etihad
2017,14,STK,Jack Newnes,97,GCS,Etihad
2017,14,STK,Tim Membrey,93,GCS,Etihad
2017,14,STK,Jack Sinclair,92,GCS,Etihad
2017,14,STK,Leigh Montagna,90,GCS,Etihad
2017,14,STK,Josh Bruce,85,GCS,Etihad
2017,14,STK,Nick Riewoldt,84,GCS,Etihad
2017,14,STK,Sebastian Ross,80,GCS,Etihad
2017,14,STK,Jake Carlisle,77,GCS,Etihad
2017,14,STK,Dylan Roberton,74,GCS,Etihad
2017,14,STK,Jade Gresham,70,GCS,Etihad
2017,14,STK,Jack Lonie,62,GCS,Etihad
2017,14,STK,Billy Longer,58,GCS,Etihad
2017,14,STK,Jarryn Geary,58,GCS,Etihad
2017,14,STK,Maverick Weller,54,GCS,Etihad
2017,14,STK,Jimmy Webster,52,GCS,Etihad
2017,14,STK,Sam Gilbert,41,GCS,Etihad
2017,14,STK,Blake Acres,38,GCS,Etihad
2017,14,STK,Nathan J. Brown,18,GCS,Etihad
2017,14,GCS,Jarrod Harbrow,116,STK,Etihad
2017,14,GCS,Brayden Fiorini,111,STK,Etihad
2017,14,GCS,Jarrod Witts,109,STK,Etihad
2017,14,GCS,Jack Martin,92,STK,Etihad
2017,14,GCS,Callum Ah Chee,92,STK,Etihad
2017,14,GCS,Touk Miller,85,STK,Etihad
2017,14,GCS,Jarryd Lyons,84,STK,Etihad
2017,14,GCS,Adam Saad,83,STK,Etihad
2017,14,GCS,Peter Wright,80,STK,Etihad
2017,14,GCS,Sean Lemmens,79,STK,Etihad
2017,14,GCS,Steven May,76,STK,Etihad
2017,14,GCS,Jesse Joyce,75,STK,Etihad
2017,14,GCS,Pearce Hanley,75,STK,Etihad
2017,14,GCS,Jesse Lonergan,74,STK,Etihad
2017,14,GCS,Matt Shaw,68,STK,Etihad
2017,14,GCS,Tom J. Lynch,66,STK,Etihad
2017,14,GCS,Jack Leslie,64,STK,Etihad
2017,14,GCS,David Swallow,62,STK,Etihad
2017,14,GCS,Ben Ainsworth,58,STK,Etihad
2017,14,GCS,Darcy Macpherson,52,STK,Etihad
2017,14,GCS,Rory Thompson,47,STK,Etihad
2017,14,GCS,Alex Sexton,46,STK,Etihad
2017,15,MEL,Michael Hibberd,107,SYD,MCG
2017,15,MEL,Clayton Oliver,91,SYD,MCG
2017,15,MEL,Dom Tyson,86,SYD,MCG
2017,15,MEL,Max Gawn,81,SYD,MCG
2017,15,MEL,Oscar McDonald,81,SYD,MCG
2017,15,MEL,Tom McDonald,77,SYD,MCG
2017,15,MEL,Neville Jetta,76,SYD,MCG
2017,15,MEL,Christian Petracca,74,SYD,MCG
2017,15,MEL,Bernie Vince,69,SYD,MCG
2017,15,MEL,Cameron Pedersen,65,SYD,MCG
2017,15,MEL,Jack Viney,64,SYD,MCG
2017,15,MEL,Josh Wagner,64,SYD,MCG
2017,15,MEL,Jake Melksham,58,SYD,MCG
2017,15,MEL,Mitch Hannan,53,SYD,MCG
2017,15,MEL,Jordan Lewis,52,SYD,MCG
2017,15,MEL,Sam Frost,48,SYD,MCG
2017,15,MEL,Jayden Hunt,44,SYD,MCG
2017,15,MEL,Mitch White,43,SYD,MCG
2017,15,MEL,Alex Neal-Bullen,42,SYD,MCG
2017,15,MEL,James Harmes,41,SYD,MCG
2017,15,MEL,Billy Stretch,40,SYD,MCG
2017,15,MEL,Tomas Bugg,35,SYD,MCG
2017,15,SYD,Luke Parker,148,MEL,MCG
2017,15,SYD,Kieren Jack,125,MEL,MCG
2017,15,SYD,Nic Newman,116,MEL,MCG
2017,15,SYD,George Hewett,113,MEL,MCG
2017,15,SYD,Lance Franklin,109,MEL,MCG
2017,15,SYD,Zak Jones,106,MEL,MCG
2017,15,SYD,Josh P. Kennedy,100,MEL,MCG
2017,15,SYD,Tom Papley,97,MEL,MCG
2017,15,SYD,Jake Lloyd,96,MEL,MCG
2017,15,SYD,Jarrad McVeigh,96,MEL,MCG
2017,15,SYD,Isaac Heeney,86,MEL,MCG
2017,15,SYD,Gary Rohan,79,MEL,MCG
2017,15,SYD,Heath Grundy,77,MEL,MCG
2017,15,SYD,Sam Reid,76,MEL,MCG
2017,15,SYD,Dane Rampe,75,MEL,MCG
2017,15,SYD,Sam Naismith,74,MEL,MCG
2017,15,SYD,Dean Towers,74,MEL,MCG
2017,15,SYD,Lewis Melican,59,MEL,MCG
2017,15,SYD,Dan Hannebery,51,MEL,MCG
2017,15,SYD,Nick Smith,46,MEL,MCG
2017,15,SYD,Oliver Florent,38,MEL,MCG
2017,15,SYD,Callum Mills,1,MEL,MCG
2017,15,WB,Lachie Hunter,100,WCE,Etihad
2017,15,WB,Jack Redpath,99,WCE,Etihad
2017,15,WB,Jack Macrae,99,WCE,Etihad
2017,15,WB,Marcus Bontempelli,98,WCE,Etihad
2017,15,WB,Robert Murphy,94,WCE,Etihad
2017,15,WB,Easton Wood,88,WCE,Etihad
2017,15,WB,Toby McLean,88,WCE,Etihad
2017,15,WB,Tom Campbell,86,WCE,Etihad
2017,15,WB,Luke Dahlhaus,81,WCE,Etihad
2017,15,WB,Shane Biggs,77,WCE,Etihad
2017,15,WB,Bailey Dale,76,WCE,Etihad
2017,15,WB,Zaine Cordy,75,WCE,Etihad
2017,15,WB,Caleb Daniel,72,WCE,Etihad
2017,15,WB,Mitch Honeychurch,62,WCE,Etihad
2017,15,WB,Mitch Wallis,58,WCE,Etihad
2017,15,WB,Matthew Suckling,57,WCE,Etihad
2017,15,WB,Dale Morris,53,WCE,Etihad
2017,15,WB,Jason Johannisen,51,WCE,Etihad
2017,15,WB,Liam Picken,49,WCE,Etihad
2017,15,WB,Tory Dickson,36,WCE,Etihad
2017,15,WB,Jake Stringer,32,WCE,Etihad
2017,15,WB,Jordan Roughead,30,WCE,Etihad
2017,15,WCE,Andrew Gaff,130,WB,Etihad
2017,15,WCE,Drew Petrie,110,WB,Etihad
2017,15,WCE,Dom Sheed,102,WB,Etihad
2017,15,WCE,Luke Shuey,99,WB,Etihad
2017,15,WCE,Malcolm Karpany,95,WB,Etihad
2017,15,WCE,Jack Redden,94,WB,Etihad
2017,15,WCE,Jack Darling,93,WB,Etihad
2017,15,WCE,Jeremy McGovern,91,WB,Etihad
2017,15,WCE,Elliot Yeo,78,WB,Etihad
2017,15,WCE,Nathan Vardy,73,WB,Etihad
2017,15,WCE,Eric Mackenzie,67,WB,Etihad
2017,15,WCE,Brad Sheppard,67,WB,Etihad
2017,15,WCE,Sam Mitchell,66,WB,Etihad
2017,15,WCE,Jamie Cripps,64,WB,Etihad
2017,15,WCE,Lewis Jetta,61,WB,Etihad
2017,15,WCE,Liam Duggan,54,WB,Etihad
2017,15,WCE,Tom Barrass,52,WB,Etihad
2017,15,WCE,Chris Masten,44,WB,Etihad
2017,15,WCE,Sharrod Wellingham,30,WB,Etihad
2017,15,WCE,Mark Hutchings,27,WB,Etihad
2017,15,WCE,Thomas Cole,22,WB,Etihad
2017,15,WCE,Sam Butler,15,WB,Etihad
2017,15,CAR,Bryce Gibbs,160,ADE,MCG
2017,15,CAR,Sam Docherty,132,ADE,MCG
2017,15,CAR,Marc Murphy,130,ADE,MCG
2017,15,CAR,Matthew Kreuzer,122,ADE,MCG
2017,15,CAR,Patrick Cripps,114,ADE,MCG
2017,15,CAR,Sam Kerridge,107,ADE,MCG
2017,15,CAR,Kade Simpson,99,ADE,MCG
2017,15,CAR,Charlie Curnow,97,ADE,MCG
2017,15,CAR,Nick Graham,93,ADE,MCG
2017,15,CAR,Liam Jones,92,ADE,MCG
2017,15,CAR,Levi Casboult,88,ADE,MCG
2017,15,CAR,Simon White,79,ADE,MCG
2017,15,CAR,Dale Thomas,76,ADE,MCG
2017,15,CAR,Jacob Weitering,71,ADE,MCG
2017,15,CAR,Matthew Wright,61,ADE,MCG
2017,15,CAR,David Cuningham,55,ADE,MCG
2017,15,CAR,Jack Silvagni,49,ADE,MCG
2017,15,CAR,Caleb Marchbank,44,ADE,MCG
2017,15,CAR,Lachie Plowman,41,ADE,MCG
2017,15,CAR,Zac Fisher,38,ADE,MCG
2017,15,CAR,Ciaran Sheehan,33,ADE,MCG
2017,15,CAR,Liam Sumner,32,ADE,MCG
2017,15,ADE,Brad Crouch,131,CAR,MCG
2017,15,ADE,Josh Jenkins,126,CAR,MCG
2017,15,ADE,Brodie Smith,100,CAR,MCG
2017,15,ADE,Matt Crouch,99,CAR,MCG
2017,15,ADE,Riley Knight,87,CAR,MCG
2017,15,ADE,Rory Sloane,83,CAR,MCG
2017,15,ADE,Richard Douglas,81,CAR,MCG
2017,15,ADE,Eddie Betts,78,CAR,MCG
2017,15,ADE,David Mackay,77,CAR,MCG
2017,15,ADE,Rory Laird,76,CAR,MCG
2017,15,ADE,Sam Jacobs,75,CAR,MCG
2017,15,ADE,Jake Lever,72,CAR,MCG
2017,15,ADE,Hugh Greenwood,66,CAR,MCG
2017,15,ADE,Luke Brown,63,CAR,MCG
2017,15,ADE,Mitch McGovern,61,CAR,MCG
2017,15,ADE,Taylor Walker,57,CAR,MCG
2017,15,ADE,Rory Atkins,47,CAR,MCG
2017,15,ADE,Wayne Milera,42,CAR,MCG
2017,15,ADE,Jake Kelly,40,CAR,MCG
2017,15,ADE,Jonathon Beech,39,CAR,MCG
2017,15,ADE,Daniel Talia,33,CAR,MCG
2017,15,ADE,Kyle Hartigan,7,CAR,MCG
2017,15,GCS,Jarryd Lyons,133,NM,Metricon
2017,15,GCS,Gary Ablett,127,NM,Metricon
2017,15,GCS,Tom J. Lynch,117,NM,Metricon
2017,15,GCS,Jack Martin,117,NM,Metricon
2017,15,GCS,Brayden Fiorini,112,NM,Metricon
2017,15,GCS,David Swallow,109,NM,Metricon
2017,15,GCS,Jarrod Witts,96,NM,Metricon
2017,15,GCS,Steven May,92,NM,Metricon
2017,15,GCS,Jesse Lonergan,89,NM,Metricon
2017,15,GCS,Jarrod Harbrow,88,NM,Metricon
2017,15,GCS,Alex Sexton,87,NM,Metricon
2017,15,GCS,Matt Rosa,82,NM,Metricon
2017,15,GCS,Ben Ainsworth,81,NM,Metricon
2017,15,GCS,Touk Miller,70,NM,Metricon
2017,15,GCS,Ryan Davis,60,NM,Metricon
2017,15,GCS,Adam Saad,59,NM,Metricon
2017,15,GCS,Peter Wright,49,NM,Metricon
2017,15,GCS,Sean Lemmens,45,NM,Metricon
2017,15,GCS,Rory Thompson,33,NM,Metricon
2017,15,GCS,Pearce Hanley,26,NM,Metricon
2017,15,GCS,Jack Leslie,24,NM,Metricon
2017,15,GCS,Callum Ah Chee,22,NM,Metricon
2017,15,NM,Jarrad Waite,111,GCS,Metricon
2017,15,NM,Luke McDonald,106,GCS,Metricon
2017,15,NM,Declan Mountford,90,GCS,Metricon
2017,15,NM,Todd Goldstein,89,GCS,Metricon
2017,15,NM,Andrew Swallow,79,GCS,Metricon
2017,15,NM,Taylor Garner,77,GCS,Metricon
2017,15,NM,Shaun Atley,76,GCS,Metricon
2017,15,NM,Shaun Higgins,74,GCS,Metricon
2017,15,NM,Ben Brown,73,GCS,Metricon
2017,15,NM,Aaron Mullett,71,GCS,Metricon
2017,15,NM,Sam Gibson,63,GCS,Metricon
2017,15,NM,Jack Ziebell,62,GCS,Metricon
2017,15,NM,Mason Wood,62,GCS,Metricon
2017,15,NM,Robbie Tarrant,56,GCS,Metricon
2017,15,NM,Nathan Hrovat,56,GCS,Metricon
2017,15,NM,Lindsay Thomas,44,GCS,Metricon
2017,15,NM,Mitchell Hibberd,43,GCS,Metricon
2017,15,NM,Majak Daw,42,GCS,Metricon
2017,15,NM,Jamie Macmillan,39,GCS,Metricon
2017,15,NM,Ryan Clarke,38,GCS,Metricon
2017,15,NM,Scott D. Thompson,33,GCS,Metricon
2017,15,NM,Corey Wagner,32,GCS,Metricon
2017,15,GWS,Lachie Whitfield,123,GEE,Spotless
2017,15,GWS,Callan Ward,119,GEE,Spotless
2017,15,GWS,Nathan Wilson,110,GEE,Spotless
2017,15,GWS,Nick Haynes,108,GEE,Spotless
2017,15,GWS,Josh Kelly,93,GEE,Spotless
2017,15,GWS,Jonathon Patton,93,GEE,Spotless
2017,15,GWS,Steve Johnson,87,GEE,Spotless
2017,15,GWS,Heath Shaw,84,GEE,Spotless
2017,15,GWS,Shane Mumford,84,GEE,Spotless
2017,15,GWS,Tom Scully,82,GEE,Spotless
2017,15,GWS,Dylan Shiel,80,GEE,Spotless
2017,15,GWS,Adam Tomlinson,73,GEE,Spotless
2017,15,GWS,Jeremy Cameron,73,GEE,Spotless
2017,15,GWS,Phil Davis,67,GEE,Spotless
2017,15,GWS,Devon Smith,66,GEE,Spotless
2017,15,GWS,Rory Lobb,66,GEE,Spotless
2017,15,GWS,Aidan Corr,63,GEE,Spotless
2017,15,GWS,Matt De Boer,58,GEE,Spotless
2017,15,GWS,Daniel Lloyd,51,GEE,Spotless
2017,15,GWS,Matthew Kennedy,42,GEE,Spotless
2017,15,GWS,Sam J. Reid,31,GEE,Spotless
2017,15,GWS,Jeremy Finlayson,20,GEE,Spotless
2017,15,GEE,Patrick Dangerfield,142,GWS,Spotless
2017,15,GEE,Sam Menegola,113,GWS,Spotless
2017,15,GEE,Mitch Duncan,95,GWS,Spotless
2017,15,GEE,Harry Taylor,89,GWS,Spotless
2017,15,GEE,Mark Blicavs,79,GWS,Spotless
2017,15,GEE,Jordan Murdoch,76,GWS,Spotless
2017,15,GEE,Cameron Guthrie,74,GWS,Spotless
2017,15,GEE,Andrew Mackie,74,GWS,Spotless
2017,15,GEE,Rhys Stanley,71,GWS,Spotless
2017,15,GEE,Aaron Black,66,GWS,Spotless
2017,15,GEE,Zac Smith,66,GWS,Spotless
2017,15,GEE,Zach Tuohy,64,GWS,Spotless
2017,15,GEE,Wylie Buzza,59,GWS,Spotless
2017,15,GEE,Lachie Henderson,57,GWS,Spotless
2017,15,GEE,Tom Lonergan,56,GWS,Spotless
2017,15,GEE,Tom Hawkins,54,GWS,Spotless
2017,15,GEE,Jed Bews,54,GWS,Spotless
2017,15,GEE,Steven Motlop,53,GWS,Spotless
2017,15,GEE,Sam Simpson,47,GWS,Spotless
2017,15,GEE,James Parsons,44,GWS,Spotless
2017,15,GEE,Jake Kolodjashnij,39,GWS,Spotless
2017,15,GEE,Zach Guthrie,37,GWS,Spotless
2017,15,PA,Chad Wingard,141,RIC,Adelaide
2017,15,PA,Paddy Ryder,119,RIC,Adelaide
2017,15,PA,Sam Gray,106,RIC,Adelaide
2017,15,PA,Ollie Wines,104,RIC,Adelaide
2017,15,PA,Dan Houston,101,RIC,Adelaide
2017,15,PA,Travis Boak,94,RIC,Adelaide
2017,15,PA,Matthew White,93,RIC,Adelaide
2017,15,PA,Sam Powell-Pepper,90,RIC,Adelaide
2017,15,PA,Jared Polec,87,RIC,Adelaide
2017,15,PA,Justin Westhoff,86,RIC,Adelaide
2017,15,PA,Tom Jonas,78,RIC,Adelaide
2017,15,PA,Charlie Dixon,77,RIC,Adelaide
2017,15,PA,Darcy Byrne-Jones,73,RIC,Adelaide
2017,15,PA,Brad Ebert,72,RIC,Adelaide
2017,15,PA,Jarman Impey,65,RIC,Adelaide
2017,15,PA,Jake Neade,64,RIC,Adelaide
2017,15,PA,Jasper Pittard,64,RIC,Adelaide
2017,15,PA,Hamish Hartlett,61,RIC,Adelaide
2017,15,PA,Robbie Gray,59,RIC,Adelaide
2017,15,PA,Tom Clurey,53,RIC,Adelaide
2017,15,PA,Matthew Broadbent,52,RIC,Adelaide
2017,15,PA,Jackson Trengove,36,RIC,Adelaide
2017,15,RIC,Kane Lambert,147,PA,Adelaide
2017,15,RIC,Dustin Martin,131,PA,Adelaide
2017,15,RIC,Toby Nankervis,108,PA,Adelaide
2017,15,RIC,Brandon Ellis,107,PA,Adelaide
2017,15,RIC,Josh Caddy,93,PA,Adelaide
2017,15,RIC,Kamdyn McIntosh,87,PA,Adelaide
2017,15,RIC,Jayden Short,86,PA,Adelaide
2017,15,RIC,Alex Rance,83,PA,Adelaide
2017,15,RIC,Shaun Grigg,82,PA,Adelaide
2017,15,RIC,Trent Cotchin,81,PA,Adelaide
2017,15,RIC,Dion Prestia,80,PA,Adelaide
2017,15,RIC,Sam Lloyd,74,PA,Adelaide
2017,15,RIC,Dan Butler,69,PA,Adelaide
2017,15,RIC,David Astbury,64,PA,Adelaide
2017,15,RIC,Jack Riewoldt,62,PA,Adelaide
2017,15,RIC,Dylan Grimes,55,PA,Adelaide
2017,15,RIC,Jason Castagna,54,PA,Adelaide
2017,15,RIC,Shane Edwards,53,PA,Adelaide
2017,15,RIC,Connor Menadue,52,PA,Adelaide
2017,15,RIC,Tyson Stengle,38,PA,Adelaide
2017,15,RIC,Daniel Rioli,26,PA,Adelaide
2017,15,RIC,Oleg Markov,21,PA,Adelaide
2017,15,ESS,Jobe Watson,125,BL,Etihad
2017,15,ESS,Brendon Goddard,102,BL,Etihad
2017,15,ESS,Michael Hurley,94,BL,Etihad
2017,15,ESS,Kyle Langford,87,BL,Etihad
2017,15,ESS,Martin Gleeson,87,BL,Etihad
2017,15,ESS,Cale Hooker,84,BL,Etihad
2017,15,ESS,Dyson Heppell,81,BL,Etihad
2017,15,ESS,Andrew McGrath,79,BL,Etihad
2017,15,ESS,Zach Merrett,78,BL,Etihad
2017,15,ESS,Darcy Parish,72,BL,Etihad
2017,15,ESS,David Zaharakis,66,BL,Etihad
2017,15,ESS,Orazio Fantasia,63,BL,Etihad
2017,15,ESS,Joe Daniher,61,BL,Etihad
2017,15,ESS,Anthony McDonald-Tipungwuti,59,BL,Etihad
2017,15,ESS,Tom Bellchambers,55,BL,Etihad
2017,15,ESS,James Stewart,55,BL,Etihad
2017,15,ESS,Mark Baguley,47,BL,Etihad
2017,15,ESS,Conor McKenna,44,BL,Etihad
2017,15,ESS,Josh Green,43,BL,Etihad
2017,15,ESS,Travis Colyer,39,BL,Etihad
2017,15,ESS,James Kelly,38,BL,Etihad
2017,15,ESS,Michael Hartley,27,BL,Etihad
2017,15,BL,Dayne Zorko,124,ESS,Etihad
2017,15,BL,Sam Mayes,108,ESS,Etihad
2017,15,BL,Tom Cutler,106,ESS,Etihad
2017,15,BL,Ryan Bastinac,100,ESS,Etihad
2017,15,BL,Alex Witherden,96,ESS,Etihad
2017,15,BL,Tom Rockliff,90,ESS,Etihad
2017,15,BL,Lewis Taylor,90,ESS,Etihad
2017,15,BL,Daniel Rich,88,ESS,Etihad
2017,15,BL,Nick Robertson,84,ESS,Etihad
2017,15,BL,Rohan Bewick,83,ESS,Etihad
2017,15,BL,Harris Andrews,78,ESS,Etihad
2017,15,BL,Rhys Mathieson,78,ESS,Etihad
2017,15,BL,Daniel McStay,75,ESS,Etihad
2017,15,BL,Hugh McCluggage,75,ESS,Etihad
2017,15,BL,Eric Hipwood,74,ESS,Etihad
2017,15,BL,Stefan Martin,74,ESS,Etihad
2017,15,BL,Ryan Lester,71,ESS,Etihad
2017,15,BL,Josh Walker,67,ESS,Etihad
2017,15,BL,Jarrod Berry,60,ESS,Etihad
2017,15,BL,Archie Smith,36,ESS,Etihad
2017,15,BL,Jake Barrett,30,ESS,Etihad
2017,15,BL,Darcy Gardiner,7,ESS,Etihad
2017,15,HAW,Tom Mitchell,135,COL,MCG
2017,15,HAW,Daniel Howe,116,COL,MCG
2017,15,HAW,James Sicily,112,COL,MCG
2017,15,HAW,Luke Hodge,105,COL,MCG
2017,15,HAW,Luke Breust,104,COL,MCG
2017,15,HAW,Ryan Burton,97,COL,MCG
2017,15,HAW,Kaiden Brand,95,COL,MCG
2017,15,HAW,Liam Shiels,94,COL,MCG
2017,15,HAW,Shaun Burgoyne,94,COL,MCG
2017,15,HAW,Ricky Henderson,93,COL,MCG
2017,15,HAW,Jack Gunston,93,COL,MCG
2017,15,HAW,Taylor Duryea,89,COL,MCG
2017,15,HAW,Billy Hartung,84,COL,MCG
2017,15,HAW,Will Langford,81,COL,MCG
2017,15,HAW,Tim O'Brien,79,COL,MCG
2017,15,HAW,Jarryd Roughead,78,COL,MCG
2017,15,HAW,Grant Birchall,77,COL,MCG
2017,15,HAW,Blake Hardwick,76,COL,MCG
2017,15,HAW,Isaac Smith,73,COL,MCG
2017,15,HAW,Ryan Schoenmakers,71,COL,MCG
2017,15,HAW,Ben McEvoy,68,COL,MCG
2017,15,HAW,Kurt Heatherley,56,COL,MCG
2017,15,COL,Jordan De Goey,109,HAW,MCG
2017,15,COL,Jack Crisp,107,HAW,MCG
2017,15,COL,Tom Phillips,106,HAW,MCG
2017,15,COL,Alex Fasolo,103,HAW,MCG
2017,15,COL,Steele Sidebottom,100,HAW,MCG
2017,15,COL,Adam Treloar,98,HAW,MCG
2017,15,COL,Brodie Grundy,95,HAW,MCG
2017,15,COL,Taylor Adams,95,HAW,MCG
2017,15,COL,Brayden Maynard,92,HAW,MCG
2017,15,COL,Will Hoskin-Elliott,91,HAW,MCG
2017,15,COL,Scott Pendlebury,90,HAW,MCG
2017,15,COL,Jeremy Howe,89,HAW,MCG
2017,15,COL,Josh Thomas,80,HAW,MCG
2017,15,COL,Tim Broomhead,77,HAW,MCG
2017,15,COL,Levi Greenwood,72,HAW,MCG
2017,15,COL,Mason Cox,65,HAW,MCG
2017,15,COL,Tom Langdon,64,HAW,MCG
2017,15,COL,Darcy Moore,56,HAW,MCG
2017,15,COL,Jamie Elliott,49,HAW,MCG
2017,15,COL,Lynden Dunn,47,HAW,MCG
2017,15,COL,Tyson Goldsack,45,HAW,MCG
2017,15,COL,Jackson Ramsay,36,HAW,MCG
2017,15,FRE,Michael Walters,145,STK,Domain
2017,15,FRE,Ethan Hughes,137,STK,Domain
2017,15,FRE,Bradley Hill,121,STK,Domain
2017,15,FRE,Lachie Neale,117,STK,Domain
2017,15,FRE,Sean Darcy,114,STK,Domain
2017,15,FRE,David Mundy,114,STK,Domain
2017,15,FRE,Lee Spurr,111,STK,Domain
2017,15,FRE,Nick Suban,96,STK,Domain
2017,15,FRE,Michael Johnson,95,STK,Domain
2017,15,FRE,Nat Fyfe,89,STK,Domain
2017,15,FRE,Joel Hamling,83,STK,Domain
2017,15,FRE,Luke Ryan,77,STK,Domain
2017,15,FRE,Hayden Crozier,70,STK,Domain
2017,15,FRE,Brennan Cox,67,STK,Domain
2017,15,FRE,Tommy Sheridan,65,STK,Domain
2017,15,FRE,Hayden Ballantyne,56,STK,Domain
2017,15,FRE,Lachie Weller,51,STK,Domain
2017,15,FRE,Cam McCarthy,51,STK,Domain
2017,15,FRE,Brady Grey,48,STK,Domain
2017,15,FRE,Darcy Tucker,45,STK,Domain
2017,15,FRE,Griffin Logue,28,STK,Domain
2017,15,FRE,Aaron Sandilands,15,STK,Domain
2017,15,STK,Jack Steele,119,FRE,Domain
2017,15,STK,Sebastian Ross,107,FRE,Domain
2017,15,STK,Koby Stevens,106,FRE,Domain
2017,15,STK,Jack Billings,102,FRE,Domain
