year,round,player,prev rd score,three rd av,five rd av,season av,prev against opp,prev at venue,three rd av team for,three rd av opp against,last team opp,last team venue,score
2016,6,Matt Buntine,52,41.3333333333,43.1272727273,41,50,57,1657,1672,1543,1745,29
2016,6,Sam Grimley,76,,,76,,76,1637.6666666667,1670.3333333333,1725,1618,29
2016,6,Harris Andrews,67,51.3333333333,48.6,48.6,34,45,1449,1577,1532,1635,28
2016,6,Jacob Weitering,41,64.6666666667,63.6,63.6,,71,1447,1640.3333333333,1325,1581,28
2016,6,Bailey Dale,58,41.5333333333,38.24,58,,58,1711.6666666667,1460.6666666667,1584,1754,26
2016,6,Will Schofield,43,50.3333333333,41.6,41.6,43,68,1610,1766.6666666667,1597,1610,25
2016,6,Aliir Aliir,,,,,,,1566.3333333333,1607,1682,1682,24
2016,6,Nathan J. Brown,24,36.3333333333,40.2,40.2,52,47,1652.6666666667,1492,1631,1559,23
2016,6,Peter Wright,105,57.2222222222,47.6666666667,105,,,1509.3333333333,1392.3333333333,1455,1455,22
2016,6,Zac Dawson,33,39.3333333333,39,39,57,,1511.6666666667,1625.6666666667,1470,1355,22
2016,6,Claye Beams,55,46.6666666667,50.6,50.6,,54,1449,1577,1532,1635,19
2016,6,Phil Davis,59,60,58,58,33,39,1657,1672,1543,1745,19
2016,6,James Frawley,68,60.6666666667,67.2,67.2,38,75,1569.6666666667,1485.3333333333,1719,1719,15
2016,6,Kane Lambert,52,58.6666666667,78.2,78.2,,52,1490,1664,1535,1370,14
2016,6,Liam Dawson,28,43.2333333333,44.62,41.5,,55,1449,1577,1532,1635,12
2016,6,Trent McKenzie,34,33.6666666667,48.3875,47.5,64,64,1509.3333333333,1392.3333333333,1455,1455,7
2016,6,Kayne Turner,57,50.2727272727,48.9272727273,57,,81,1635.3333333333,1475.3333333333,1573,1865,4
2016,7,Nick Riewoldt,126,128.6666666667,115.2,105.1666666667,103,126,1644,1509.3333333333,1544,1718,144
2016,7,Max Gawn,88,112.3333333333,102.8,98.6666666667,,,1644.6666666667,1740.6666666667,1594,,138
2016,7,Bryce Gibbs,125,106.3333333333,97.2,102.1666666667,41,125,1527.3333333333,1654.3333333333,1396,1683,136
2016,7,Tom Mitchell,106,86,102.4,107.3333333333,,92,1621.6666666667,1669.3333333333,1470,1630,130
2016,7,Stefan Martin,92,80,83.6,82.8333333333,97,151,1544.6666666667,1628.6666666667,1385,1509,129
2016,7,Stephen Coniglio,119,118.3333333333,101.4,101.4,109,109,1741.3333333333,1701.3333333333,1564,1564,129
2016,7,Nathan Jones,87,81.3333333333,81.8,82.3333333333,104,,1644.6666666667,1740.6666666667,1594,,127
2016,7,David Zaharakis,98,97.3333333333,106,109.1666666667,68,80,1595,1577.6666666667,1444,1349,122
2016,7,Marcus Bontempelli,80,73,68,70,86,80,1689,1569,1753,1627,122
2016,7,Isaac Heeney,65,69.3333333333,60.4,67.1666666667,92,57,1621.6666666667,1669.3333333333,1470,1630,119
2016,7,Ollie Wines,84,99,102.2,99.6666666667,100,111,1450,1598,1557,1263,118
2016,7,Scott Pendlebury,85,105,104.2,100.8333333333,123,127,1695,1595,1615,1797,118
2016,7,Jordan Lewis,58,76,79.6,88.6666666667,109,59,1461.3333333333,1671.3333333333,1431,1591,117
2016,7,Josh P. Kennedy,91,90,98.8,92.8333333333,94,99,1621.6666666667,1669.3333333333,1470,1630,115
2016,7,Steven Motlop,106,86.3333333333,91.8,84.5,77,106,1745.6666666667,1508,1375,2020,115
2016,7,Patrick Dangerfield,129,110,102.4,108.1666666667,91,129,1745.6666666667,1508,1375,2020,113
2016,7,Todd Goldstein,64,87.3333333333,94.6,99,92,64,1659.6666666667,1572.3333333333,1493,1547,113
2016,7,Callan Ward,110,98.3333333333,91.6,94.6666666667,85,85,1741.3333333333,1701.3333333333,1564,1564,113
2016,7,Zach Merrett,98,97,111,112.3333333333,73,82,1595,1577.6666666667,1444,1349,113
2016,7,Jarrad McVeigh,78,70.6666666667,81.28,70.6666666667,100,57,1621.6666666667,1669.3333333333,1470,1630,113
2016,7,Liam Shiels,63,76,80.2555555556,75.5,88,95,1461.3333333333,1671.3333333333,1431,1591,111
2016,7,Jimmy Bartel,121,89.6666666667,84,81.8333333333,117,121,1745.6666666667,1508,1375,2020,111
2016,7,Anthony Miles,73,85.6666666667,80.8,80.8,91,73,1423,1705.6666666667,1589,1533,110
2016,7,Dayne Zorko,148,121.3333333333,112.6,112.6,79,121,1544.6666666667,1628.6666666667,1385,1509,110
2016,7,Lance Franklin,102,96.3333333333,96.2,95.3333333333,59,92,1621.6666666667,1669.3333333333,1470,1630,110
2016,7,Steele Sidebottom,96,120.6666666667,110.2,112.25,84,144,1695,1595,1615,1797,109
2016,7,Levi Casboult,50,56.3333333333,54,55.8333333333,48,50,1527.3333333333,1654.3333333333,1396,1683,109
2016,7,Ed Curnow,102,94.3333333333,97.4,92.5,74,102,1527.3333333333,1654.3333333333,1396,1683,109
2016,7,Leigh Montagna,76,81,100.2,102.1666666667,109,76,1644,1509.3333333333,1544,1718,109
2016,7,Heath Shaw,135,117,106.2,106.6666666667,147,147,1741.3333333333,1701.3333333333,1564,1564,109
2016,7,Josh Jenkins,70,73,75.2,76,72,60,1659.3333333333,1473.6666666667,1561,1523,109
2016,7,Sam Docherty,87,87.3333333333,87.4,89.3333333333,72,87,1527.3333333333,1654.3333333333,1396,1683,108
2016,7,Mitch Duncan,109,102.6666666667,89.4,91.5,97,109,1745.6666666667,1508,1375,2020,106
2016,7,Dayne Beams,103,103,103,103,123,107,1544.6666666667,1628.6666666667,1385,1509,106
2016,7,Dan Hannebery,136,123.3333333333,113.2,107,99,102,1621.6666666667,1669.3333333333,1470,1630,106
2016,7,James Harmes,45,57,64.4,59.1666666667,,,1644.6666666667,1740.6666666667,1594,,106
2016,7,Jasper Pittard,84,86.3333333333,88.8,89.8333333333,61,84,1450,1598,1557,1263,106
2016,7,Josh Caddy,120,98.3333333333,89.6,90.3333333333,89,120,1745.6666666667,1508,1375,2020,105
2016,7,Shane Kersten,102,86.3333333333,64.6,64.6,32,102,1745.6666666667,1508,1375,2020,105
2016,7,Travis Boak,85,89.3333333333,87,83.5,107,84,1450,1598,1557,1263,104
2016,7,Andrew Gaff,74,95,101.4,99,113,90,1580.3333333333,1393,1699,1181,104
2016,7,Tom Liberatore,59,73.3333333333,74.6,75.5,111,59,1689,1569,1753,1627,104
2016,7,Luke Breust,60,74.6666666667,76.4,73.3333333333,25,88,1461.3333333333,1671.3333333333,1431,1591,104
2016,7,Jared Polec,95,85,66.8,66.8,105,103,1450,1598,1557,1263,103
2016,7,Danyle Pearce,76,65.6666666667,69,68.1666666667,101,72,1539.6666666667,1388.6666666667,1820,1588,103
2016,7,Jack Gunston,92,80.6666666667,80.8,85.3333333333,97,48,1461.3333333333,1671.3333333333,1431,1591,103
2016,7,Joel Selwood,126,119,107.4,103.6666666667,61,126,1745.6666666667,1508,1375,2020,103
2016,7,Kade Simpson,99,100.6666666667,91,95.5,82,99,1527.3333333333,1654.3333333333,1396,1683,102
2016,7,Mitch Brown,96,74.3333333333,66,63.6666666667,,,1595,1577.6666666667,1444,1349,102
2016,7,Luke Dahlhaus,99,94.3333333333,98,96,119,99,1689,1569,1753,1627,102
2016,7,Billy Hartung,52,64.6666666667,74.2,74.2,31,52,1461.3333333333,1671.3333333333,1431,1591,102
2016,7,Justin Westhoff,105,76,71.4,76.6666666667,77,35,1450,1598,1557,1263,102
2016,7,Michael Walters,141,106,91.4,87.6666666667,91,97,1539.6666666667,1388.6666666667,1820,1588,101
2016,7,Touk Miller,32,47,56.0272727273,52.5,44,39,1350.3333333333,1616,1335,1434,101
2016,7,Tom Scully,92,91.3333333333,106.2,105.1666666667,66,66,1741.3333333333,1701.3333333333,1564,1564,101
2016,7,Matthew Boyd,118,106,100.4,99,113,118,1689,1569,1753,1627,101
2016,7,Jonathon Griffin,65,60,54.6857142857,54.25,62,76,1539.6666666667,1388.6666666667,1820,1588,101
2016,7,Mark Blicavs,104,89,93.6,93.1666666667,91,104,1745.6666666667,1508,1375,2020,100
2016,7,Hamish Hartlett,87,72,86.0909090909,83.5,97,55,1450,1598,1557,1263,100
2016,7,Tomas Bugg,65,89.3333333333,79,72.8333333333,83,29,1644.6666666667,1740.6666666667,1594,,100
2016,7,Lachie Neale,115,125.6666666667,110.8,110,147,130,1539.6666666667,1388.6666666667,1820,1588,99
2016,7,Dustin Martin,114,88,95.4,92,90,114,1423,1705.6666666667,1589,1533,99
2016,7,Tom Lynch,84,88,90.8,90.8,91,58,1659.3333333333,1473.6666666667,1561,1523,99
2016,7,Jack Viney,116,120,100.4,102.8333333333,85,,1644.6666666667,1740.6666666667,1594,,99
2016,7,Brad Ebert,79,72.6666666667,76.4,84.3333333333,64,68,1450,1598,1557,1263,99
2016,7,Patrick Cripps,88,94.6666666667,91.6,91.6,105,88,1527.3333333333,1654.3333333333,1396,1683,98
2016,7,Jeremy Howe,52,70.3333333333,64.8545454545,64.75,44,88,1695,1595,1615,1797,98
2016,7,Sam Gilbert,53,73.6666666667,69,73.3333333333,96,53,1644,1509.3333333333,1544,1718,98
2016,7,Kieren Jack,81,77,82.8,87.8333333333,104,91,1621.6666666667,1669.3333333333,1470,1630,98
2016,7,Aaron Hall,107,105,118.4,119.5,47,94,1350.3333333333,1616,1335,1434,97
2016,7,Andrejs Everitt,44,65.3333333333,68.8,61,71,78,1527.3333333333,1654.3333333333,1396,1683,96
2016,7,Jack Ziebell,87,104.6666666667,106.6,102.3333333333,95,87,1659.6666666667,1572.3333333333,1493,1547,96
2016,7,Ben Reid,66,68.3333333333,66.8,66.8,61,62,1695,1595,1615,1797,96
2016,7,Adam Treloar,119,123.6666666667,110.6,111.6666666667,129,129,1695,1595,1615,1797,96
2016,7,Dale Thomas,134,92,89.8,89.8,61,134,1527.3333333333,1654.3333333333,1396,1683,95
2016,7,Josh Wagner,57,79.3333333333,,68.5,,,1644.6666666667,1740.6666666667,1594,,95
2016,7,Luke Parker,141,117,115.6,118.8333333333,111,114,1621.6666666667,1669.3333333333,1470,1630,95
2016,7,Jackson Trengove,32,29.3333333333,41,41,35,32,1450,1598,1557,1263,95
2016,7,Dylan Shiel,118,98.3333333333,96,94.6666666667,85,102,1741.3333333333,1701.3333333333,1564,1564,95
2016,7,Cyril Rioli,63,75.6666666667,83.8,78.1666666667,68,101,1461.3333333333,1671.3333333333,1431,1591,94
2016,7,James Kelly,82,97.3333333333,96.8,100.3333333333,97,73,1595,1577.6666666667,1444,1349,94
2016,7,Courtenay Dempsey,103,72.1025641026,64.9846153846,81,41,41,1595,1577.6666666667,1444,1349,94
2016,7,Callum Sinclair,39,45.6666666667,57.6,57.6,82,45,1621.6666666667,1669.3333333333,1470,1630,94
2016,7,Jack Macrae,114,99.6666666667,93.2,95.5,118,114,1689,1569,1753,1627,93
2016,7,Ben Kennedy,68,63.3333333333,66.8,68.5,82,82,1644.6666666667,1740.6666666667,1594,,93
2016,7,Matthew Broadbent,91,81,77,79.3333333333,85,87,1450,1598,1557,1263,93
2016,7,Isaac Smith,39,79.6666666667,91,86.3333333333,101,110,1461.3333333333,1671.3333333333,1431,1591,93
2016,7,Brendon Goddard,88,92,98.4,94.6666666667,72,68,1595,1577.6666666667,1444,1349,92
2016,7,Shane Savage,53,82,80,80.5,61,53,1644,1509.3333333333,1544,1718,92
2016,7,Ben Cunnington,104,84.3333333333,77.4,79.8333333333,92,104,1659.6666666667,1572.3333333333,1493,1547,92
2016,7,Bernie Vince,99,101.3333333333,99.8,99.8,73,,1644.6666666667,1740.6666666667,1594,,92
2016,7,Ryan Crowley,79,64.6666666667,,62.5,49,49,1595,1577.6666666667,1444,1349,91
2016,7,Andrew Swallow,107,87.3333333333,80.8,81.3333333333,89,107,1659.6666666667,1572.3333333333,1493,1547,91
2016,7,Heath Grundy,56,59.3333333333,57,56.3333333333,54,78,1621.6666666667,1669.3333333333,1470,1630,91
2016,7,Daniel Currie,83,,,64,81,45,1350.3333333333,1616,1335,1434,90
2016,7,Easton Wood,51,57.6666666667,64.4285714286,62.25,67,51,1689,1569,1753,1627,90
2016,7,Chris Mayne,89,87.3333333333,83.6,75.3333333333,79,89,1539.6666666667,1388.6666666667,1820,1588,90
2016,7,Jeremy McGovern,77,77.6666666667,72.8,69.5,73,,1580.3333333333,1393,1699,1181,90
2016,7,Mitch Wallis,85,83.3333333333,83.2,80.8333333333,,85,1689,1569,1753,1627,90
2016,7,Matt Priddis,84,96,98.4,98.4,78,67,1580.3333333333,1393,1699,1181,89
2016,7,Sam Kerridge,91,89.6666666667,87.2,88,70,91,1527.3333333333,1654.3333333333,1396,1683,89
2016,7,Kurt Tippett,121,92,95.2,92.6666666667,85,65,1621.6666666667,1669.3333333333,1470,1630,89
2016,7,Tom Papley,61,63.3333333333,62.8,65.5,,107,1621.6666666667,1669.3333333333,1470,1630,89
2016,7,Ryan Bastinac,90,91.3333333333,81.4,81.1666666667,64,60,1544.6666666667,1628.6666666667,1385,1509,88
2016,7,Alex Fasolo,82,88,82.8,78,95,107,1695,1595,1615,1797,88
2016,7,Brandon Ellis,115,88,102.6,97.1666666667,106,115,1423,1705.6666666667,1589,1533,87
2016,7,Tom Campbell,74,79.2777777778,72.3,88,52,74,1689,1569,1753,1627,86
2016,7,Christian Petracca,58,,,58,,,1644.6666666667,1740.6666666667,1594,,86
2016,7,Jordan Roughead,37,61.6666666667,69,70.8333333333,53,37,1689,1569,1753,1627,86
2016,7,Tom J Lynch,61,82,93.4,94.6666666667,64,81,1350.3333333333,1616,1335,1434,85
2016,7,Lee Spurr,64,84,82.6,82,104,104,1539.6666666667,1388.6666666667,1820,1588,85
2016,7,Matt Dea,38,55,62.8,64.3333333333,55,,1595,1577.6666666667,1444,1349,85
2016,7,Marc Murphy,101,81.3333333333,78,86,139,101,1527.3333333333,1654.3333333333,1396,1683,85
2016,7,Scott Lycett,98,99,81.6,81.6,60,60,1580.3333333333,1393,1699,1181,85
2016,7,Shaun Grigg,133,94.3333333333,98.2,98.2,86,133,1423,1705.6666666667,1589,1533,84
2016,7,Jack Redpath,57.0909090909,57.0909090909,57.0909090909,57.0909090909,,15,1689,1569,1753,1627,84
2016,7,Tom Hawkins,150,89.6666666667,90.6,82.3333333333,88,150,1745.6666666667,1508,1375,2020,83
2016,7,Jesse Lonergan,50,58.6666666667,61.2,65.6666666667,,70,1350.3333333333,1616,1335,1434,83
2016,7,Stephen Hill,101,95.3333333333,98,89.6666666667,97,81,1539.6666666667,1388.6666666667,1820,1588,83
2016,7,Gary Ablett,90,88,97,103.1666666667,61,91,1350.3333333333,1616,1335,1434,82
2016,7,Jayden Hunt,29,42,,42,,,1644.6666666667,1740.6666666667,1594,,82
2016,7,Sam Jacobs,106,95.3333333333,89,87.1666666667,117,78,1659.3333333333,1473.6666666667,1561,1523,82
2016,7,Sebastian Ross,100,106.3333333333,99,102.3333333333,79,100,1644,1509.3333333333,1544,1718,82
2016,7,Jarrad Grant,33,48.5925925926,52.6666666667,43.5,98,54,1350.3333333333,1616,1335,1434,82
2016,7,Andrew Mackie,43,65.6666666667,72,72,87,62,1745.6666666667,1508,1375,2020,82
2016,7,Dom Tyson,83,98,88,84.1666666667,80,,1644.6666666667,1740.6666666667,1594,,82
2016,7,Jack Darling,71,67.3333333333,74.4,75.6666666667,55,55,1580.3333333333,1393,1699,1181,82
2016,7,Jesse White,47,60,62.6,47,67,47,1695,1595,1615,1797,82
2016,7,Charlie Dixon,77,53.3333333333,50.8,55.8333333333,78,47,1450,1598,1557,1263,82
2016,7,Cameron Pedersen,58,66.6666666667,61.4,61.4,47,,1644.6666666667,1740.6666666667,1594,,82
2016,7,Brad Sheppard,80,78,67.6,70.3333333333,59,50,1580.3333333333,1393,1699,1181,82
2016,7,Jake Stringer,53,63.6666666667,66.6,73,105,53,1689,1569,1753,1627,82
2016,7,Matt Crouch,65,76.6666666667,80,80.3333333333,,89,1659.3333333333,1473.6666666667,1561,1523,81
2016,7,Jimmy Toumpas,80,62.6666666667,67.4,67.4,,69,1450,1598,1557,1263,81
2016,7,Jack Billings,88,82.3333333333,85.6,83.6666666667,63,88,1644,1509.3333333333,1544,1718,81
2016,7,Grant Birchall,76,69.6666666667,77.2,78,79,60,1461.3333333333,1671.3333333333,1431,1591,81
2016,7,Nick Vlastuin,55,51.3333333333,57.7272727273,56.5,56,65,1423,1705.6666666667,1589,1533,81
2016,7,Nick Dal Santo,57,92,81.2,80.5,82,57,1659.6666666667,1572.3333333333,1493,1547,81
2016,7,Jack Newnes,85,91,98.4,96.1666666667,109,85,1644,1509.3333333333,1544,1718,80
2016,7,Corey Enright,64,87.6666666667,86.8,86.8,93,64,1745.6666666667,1508,1375,2020,80
2016,7,Anthony McDonald-Tipungwuti,41,59,66.8,61.6666666667,,,1595,1577.6666666667,1444,1349,80
2016,7,Jonathon Ceglar,84,78.3333333333,71.8,71.8,,71,1461.3333333333,1671.3333333333,1431,1591,80
2016,7,Josh Kelly,95,93.3333333333,90.2,87,73,73,1741.3333333333,1701.3333333333,1564,1564,79
2016,7,Steve Johnson,124,94.3333333333,91,91.3333333333,68,89,1741.3333333333,1701.3333333333,1564,1564,79
2016,7,Charlie Cameron,74,60.95,58.11,64.5,,85,1659.3333333333,1473.6666666667,1561,1523,79
2016,7,Josh Gibson,63,72,92,92,68,57,1461.3333333333,1671.3333333333,1431,1591,79
2016,7,Craig Bird,95,76.3333333333,72.1333333333,76.3333333333,,52,1595,1577.6666666667,1444,1349,79
2016,7,Dion Prestia,105,75.6666666667,86.6,86.6,101,77,1350.3333333333,1616,1335,1434,79
2016,7,Shane Mumford,74,69.6666666667,83.4,78.1666666667,75,87,1741.3333333333,1701.3333333333,1564,1564,79
2016,7,Paul Puopolo,44,77.3333333333,65.6,66.3333333333,55,113,1461.3333333333,1671.3333333333,1431,1591,78
2016,7,Hayden Ballantyne,42,35.6666666667,46.6,48.1666666667,88,9,1539.6666666667,1388.6666666667,1820,1588,78
2016,7,Jack Steele,98,89.6666666667,76.0857142857,79,37,37,1741.3333333333,1701.3333333333,1564,1564,78
2016,7,Nic Naitanui,83,88.3333333333,86,93.5,113,16,1580.3333333333,1393,1699,1181,77
2016,7,Clayton Oliver,60,66,,64.75,,,1644.6666666667,1740.6666666667,1594,,77
2016,7,Luke Dunstan,95,85,76.4,76.4,83,95,1644,1509.3333333333,1544,1718,77
2016,7,Brendon Ah Chee,80,73.6666666667,70.2,70.2,,67,1450,1598,1557,1263,77
2016,7,Nick Haynes,55,58.0980392157,58.7176470588,55,,57,1741.3333333333,1701.3333333333,1564,1564,77
2016,7,Brent Harvey,68,78.6666666667,89.2,88.5,98,68,1659.6666666667,1572.3333333333,1493,1547,77
2016,7,Toby Greene,95,117.6666666667,103.6,95.6666666667,100,100,1741.3333333333,1701.3333333333,1564,1564,76
2016,7,Brett Deledio,91,94.137254902,94.7647058824,91,102,91,1423,1705.6666666667,1589,1533,76
2016,7,Mark Baguley,69,73,78.4,78.4,58,65,1595,1577.6666666667,1444,1349,76
2016,7,Tom Hickey,76,72.6666666667,67.4,76.1666666667,69,76,1644,1509.3333333333,1544,1718,75
2016,7,Jack Riewoldt,67,89.3333333333,87.6,87.1666666667,61,67,1423,1705.6666666667,1589,1533,75
2016,7,Jake Lloyd,66,73,74.2,80.1666666667,45,88,1621.6666666667,1669.3333333333,1470,1630,75
2016,7,Shaun Atley,63,69.3333333333,60,60.5,77,63,1659.6666666667,1572.3333333333,1493,1547,75
2016,7,Jamie Macmillan,66,77.3333333333,68.6,66.6666666667,,66,1659.6666666667,1572.3333333333,1493,1547,74
2016,7,Scott D Thompson,115,79,63,63,60,115,1659.6666666667,1572.3333333333,1493,1547,74
2016,7,Cameron Sutcliffe,79,72.3333333333,71,73.8333333333,53,69,1539.6666666667,1388.6666666667,1820,1588,74
2016,7,Rory Sloane,135,114.3333333333,99.6,96.1666666667,61,88,1659.3333333333,1473.6666666667,1561,1523,74
2016,7,Chris Masten,30,58.6666666667,63.43,58,96,,1580.3333333333,1393,1699,1181,73
2016,7,Lachie Hunter,133,114.3333333333,111.8,111.1666666667,12,133,1689,1569,1753,1627,73
2016,7,Caleb Daniel,96,100.6666666667,88.8,97.75,,96,1689,1569,1753,1627,73
2016,7,Darcy MacPherson,,,,,,,1350.3333333333,1616,1335,1434,73
2016,7,Sam Fisher,62,54,55.8,57,58,62,1644,1509.3333333333,1544,1718,72
2016,7,Aaron Young,67,50.6666666667,66.2,66.2,43,45,1450,1598,1557,1263,72
2016,7,Jeff Garlett,45,60.6666666667,62.7,62.5,105,,1644.6666666667,1740.6666666667,1594,,72
2016,7,Cameron Guthrie,99,84,79.8,77.1666666667,61,99,1745.6666666667,1508,1375,2020,71
2016,7,David Mundy,71,72.6666666667,85.8285714286,72.6666666667,103,80,1539.6666666667,1388.6666666667,1820,1588,71
2016,7,Sam Gibson,59,78.6666666667,77.6,80.5,87,59,1659.6666666667,1572.3333333333,1493,1547,70
2016,7,Tory Dickson,61,73.0151515152,71.4272727273,75,50,61,1689,1569,1753,1627,70
2016,7,Jarryn Geary,61,55.3333333333,53,54.3333333333,90,61,1644,1509.3333333333,1544,1718,70
2016,7,Allen Christensen,101,74.3333333333,63.4,69.3333333333,61,109,1544.6666666667,1628.6666666667,1385,1509,70
2016,7,Liam Picken,93,82.3333333333,85,85.3333333333,120,93,1689,1569,1753,1627,70
2016,7,Nick Malceski,86,81.3333333333,78.8,78.6666666667,80,79,1350.3333333333,1616,1335,1434,69
2016,7,Michael Firrito,48,42,48.2,51.6666666667,71,48,1659.6666666667,1572.3333333333,1493,1547,69
2016,7,Sean Lemmens,75,55.3333333333,54.4,50.3333333333,51,47,1350.3333333333,1616,1335,1434,69
2016,7,Josh Hill,65,55.3333333333,55,62,84,60,1580.3333333333,1393,1699,1181,69
2016,7,Paul Seedsman,87,82,80,76.5,85,68,1659.3333333333,1473.6666666667,1561,1523,69
2016,7,Darcy Lang,118,73,75.4,75.4,45,118,1745.6666666667,1508,1375,2020,69
2016,7,Sharrod Wellingham,32,59.0793650794,63.5428571429,53.5,81,82,1580.3333333333,1393,1699,1181,69
2016,7,Rohan Bewick,82,77.6666666667,70.4,66.3333333333,41,41,1544.6666666667,1628.6666666667,1385,1509,69
2016,7,Ben Brown,50,75.6666666667,70.6,70.1666666667,29,50,1659.6666666667,1572.3333333333,1493,1547,69
2016,7,Matthew Wright,97,98.3333333333,91.8,88.5,29,97,1527.3333333333,1654.3333333333,1396,1683,69
2016,7,Mason Wood,72,61.4285714286,59.3142857143,72,,72,1659.6666666667,1572.3333333333,1493,1547,69
2016,7,Tom Ruggles,43,56.3333333333,,56.3333333333,,76,1745.6666666667,1508,1375,2020,68
2016,7,Garrick Ibbotson,64,59.6666666667,68.2181818182,67.25,63,89,1539.6666666667,1388.6666666667,1820,1588,68
2016,7,Darcy Moore,45,58.3333333333,46.4,48,36,55,1695,1595,1615,1797,68
2016,7,Daniel Rich,105,94,88.2,88.2,91,,1544.6666666667,1628.6666666667,1385,1509,68
2016,7,Darcy Byrne-Jones,66,77.6666666667,,70.25,,83,1450,1598,1557,1263,68
2016,7,Aaron Mullett,35.75,35.75,35.75,35.75,34,47,1659.6666666667,1572.3333333333,1493,1547,68
2016,7,Chad Wingard,34,42.3333333333,66.5,60.75,94,34,1450,1598,1557,1263,68
2016,7,Shaun Hampson,63,53.6666666667,54.4,54.4,52,63,1423,1705.6666666667,1589,1533,67
2016,7,Ricky Henderson,74,74,74,74,68,60,1659.3333333333,1473.6666666667,1561,1523,67
2016,7,Bailey Dale,26,39.1,36.78,42,,26,1689,1569,1753,1627,67
2016,7,Ethan Hughes,93,93,93,93,,,1539.6666666667,1388.6666666667,1820,1588,67
2016,7,Mitch Robinson,116,98,88.8,88.8,76,81,1544.6666666667,1628.6666666667,1385,1509,67
2016,7,Bradley Hill,39,57.9833333333,64.77,49.5,47,60,1461.3333333333,1671.3333333333,1431,1591,67
2016,7,Ben Keays,64,,,64,,,1544.6666666667,1628.6666666667,1385,1509,67
2016,7,Henry Schade,58,45.8666666667,43.44,58,,26,1350.3333333333,1616,1335,1434,67
2016,7,Adam Kennedy,57,47.6666666667,50.8,54.1666666667,70,70,1741.3333333333,1701.3333333333,1564,1564,66
2016,7,Matthew Kreuzer,80,68.6666666667,67.4,66,81,80,1527.3333333333,1654.3333333333,1396,1683,66
2016,7,Billy Stretch,56,50.3636363636,49.2363636364,56,,,1644.6666666667,1740.6666666667,1594,,66
2016,7,Corey Ellis,83,62,55.2,56.3333333333,,83,1423,1705.6666666667,1589,1533,66
2016,7,Sam Lloyd,55,68.6666666667,72.2,71.5,19,55,1423,1705.6666666667,1589,1533,66
2016,7,Jed Lamb,73,60.3333333333,54,54,,73,1527.3333333333,1654.3333333333,1396,1683,66
2016,7,Jarrod Garlett,36.5555555556,36.5555555556,36.5555555556,36.5555555556,16,21,1350.3333333333,1616,1335,1434,65
2016,7,Luke Shuey,93,100,102.2,100,109,,1580.3333333333,1393,1699,1181,65
2016,7,Rhys Palmer,95,79.3333333333,68,68,90,90,1741.3333333333,1701.3333333333,1564,1564,65
2016,7,Sean Dempster,42,55,54.8,52.6666666667,68,42,1644,1509.3333333333,1544,1718,65
2016,7,Daniel Howe,63,51.3333333333,54.2,51.3333333333,,48,1461.3333333333,1671.3333333333,1431,1591,65
2016,7,Neville Jetta,39,61.6666666667,61.6,63,61,,1644.6666666667,1740.6666666667,1594,,65
